,listing_id,description,host_id,neighbourhood_full,coordinates,room_type,price,number_of_reviews,reviews_per_month,availability_365,rating,number_of_stays,listing_added
4665,2467377,Centrally located in Bayside / Nice,7801481.0,"Queens, Bay Terrace","(40.78645, -73.77958000000002)",Private Room,90$,8,0.25,324,4.6255674918422,9.6,2018-07-12
4666,27579255,Loft Style Bushwick Apartment,16725437.0,"Brooklyn, Bushwick","(40.70432, -73.91897)",Private Room,59$,8,0.74,177,3.5578934147355747,9.6,2018-11-05
4667,28312266,"Suite 18 - Mini Apartment, ALL YOURS!",99296570.0,"Brooklyn, Brighton Beach","(40.57973, -73.95799)",Private Room,65$,23,2.34,204,3.05028716909316,27.6,2018-12-20
4668,17027226,"Modern,Elegant,Private,with parking spot,safe area",114219274.0,"Brooklyn, Fort Hamilton","(40.62203, -74.0303)",Entire place,87$,116,3.99,242,4.573423895993994,139.2,2018-12-22
4669,22030831,Luxury 1 Bedroom APT - 1 stop to Manhattan!,826567.0,"Queens, Long Island City","(40.75135, -73.94281)",Entire place,120$,1,0.16,0,3.5300341366049377,1.2,2018-06-28
4670,30457958,East village renovated studio,15397994.0,"Manhattan, East Village","(40.72715, -73.9848)",Entire place,175$,7,1.1,38,3.778981931579216,8.4,2018-12-25
4671,34905447,R3 Private Queen Room  LGA JFK Manhattan 15 min!,263053182.0,"Queens, Rego Park","(40.72662, -73.86645)",Private Room,68$,1,1.0,136,3.253937033570134,1.2,2018-12-24
4672,1342507,Brooklyn duplex 10 mins to U Square,7281456.0,"Brooklyn, Williamsburg","(40.70816, -73.93930999999998)",Entire place,150$,24,0.53,296,3.4959681178489346,28.8,2018-06-30
4673,17881553,"Deluxe Private Bedroom, Near Manhattan NYC",22384027.0,"Brooklyn, Crown Heights","(40.67089, -73.9182)",Private Room,39$,81,2.99,220,3.8523973922937382,97.2,2018-11-21
4674,4783437,Amazing Private & Cozy Williamsburg Room *rooftop*,186888.0,"Brooklyn, Williamsburg","(40.70936, -73.94109)",Private Room,75$,125,3.26,134,3.6522797130465614,150.0,2018-12-28
4675,23500071,"The Perfect Brooklyn Apt, Bushwick/Williamsburg",84503565.0,"Brooklyn, Bushwick","(40.70333, -73.92933000000002)",Private Room,100$,2,0.13,20,4.826158482972379,2.4,2018-11-08
4676,18253290,Pleasant one bed room apartment in Greenpoint!,17049693.0,"Brooklyn, Greenpoint","(40.7288, -73.95408)",Entire place,70$,8,0.33,0,4.410420109100336,9.6,2017-02-22
4677,22942669,Cozy room for one in BedStuy,1398639.0,"Brooklyn, Bedford-Stuyvesant","(40.6865, -73.93199)",Private Room,25$,6,0.58,207,3.2825996888780424,7.1999999999999975,2018-11-25
4678,7541249,Cozy room in sunny BK apt,31086628.0,"Brooklyn, Gowanus","(40.67758, -73.98519)",Private Room,59$,96,2.07,41,3.1013870402878165,115.2,2018-12-28
4679,30153367,Private Room perfect for Tourists,43981373.0,"Bronx, Concourse","(40.83488, -73.91988)",Private Room,45$,3,0.57,0,4.530120332730267,3.6,2018-12-11
4680,9768199,Unique & Whimsical-Entire 1-BRM Apt UWS,50366054.0,"Manhattan, Upper West Side","(40.80055, -73.96011)",Entire place,129$,6,0.14,0,3.63627421442413,7.1999999999999975,2018-11-08
4681,22250239,Very big room with private bathroom/Brooklyn,158191277.0,"Brooklyn, Crown Heights","(40.6763, -73.94107)",Private Room,75$,3,0.16,0,3.2153057349607126,3.6,2018-02-25
4682,20170965,Luxe Restored Catholic Church turned Apts 1BR/.5Ba,22375303.0,"Brooklyn, Bedford-Stuyvesant","(40.68185, -73.9306)",Private Room,65$,87,3.75,254,3.1372434138678487,104.4,2018-12-18
4683,26158857,Luxury Retreat with Juliette Balcony on Stone St.,4196156.0,"Manhattan, Financial District","(40.70512, -74.01097)",Entire place,200$,1,1.0,16,3.0508386394446125,1.2,2018-12-31
4684,17268340,"Spacious, Private Apartment in Bed Stuy, Brooklyn",116427778.0,"Brooklyn, Bedford-Stuyvesant","(40.68318, -73.91682)",Entire place,85$,35,1.22,0,3.99616956239087,42.0,2018-01-24
4685,285716,Great spacious room by the L train!,1487126.0,"Brooklyn, Bushwick","(40.69657, -73.9129)",Private Room,47$,5,0.06,0,3.9557191589564966,6.0,2013-03-08
4686,15733597,Bright and Charming Private Room in Williamburg!,57109253.0,"Brooklyn, Williamsburg","(40.71365, -73.96231999999998)",Private Room,70$,12,0.38,188,3.537622577044813,14.4,2018-04-06
4687,6570517,Comfy Room Close the Subway ABCD&1!,4534649.0,"Manhattan, Harlem","(40.8179, -73.9539)",Private Room,75$,52,1.04,0,4.853249147559319,62.4,2016-09-02
4688,27622210,Quiet and modern Williamsburg garden 1BR,402569.0,"Brooklyn, Williamsburg","(40.71295, -73.94459)",Entire place,180$,22,1.98,98,4.374555711486133,26.4,2018-12-11
4689,20152950,Sunny Spacious 1BR Yard Roof at GrattanHouse,128414475.0,"Brooklyn, Williamsburg","(40.70609, -73.92828)",Private Room,91$,3,0.13,0,3.5648596060730693,3.6,2017-02-21
4690,591135,Awesome Place! Amazing Location!!!,1523018.0,"Manhattan, SoHo","(40.72466, -73.99632)",Private Room,125$,132,1.75,365,4.588811033725039,158.4,2018-11-30
4691,20817201,Private Room in Trendy Williamsburg Loft,643120.0,"Brooklyn, Williamsburg","(40.71591, -73.95513000000003)",Private Room,50$,56,2.53,8,3.0892893887468444,67.2,2018-12-15
4692,4308991,Big Room with Private Bathroom,6195809.0,"Manhattan, East Village","(40.72607, -73.98867)",Private Room,149$,8,0.17,90,3.22519292700684,9.6,2018-07-04
4693,532749,"Very Large, Airy, and Bright Loft -Williamsburg",2617850.0,"Brooklyn, Williamsburg","(40.71606, -73.95526)",Entire place,280$,82,0.98,41,3.5724617487310475,98.4,2018-12-16
4694,19548503,Chic & Modern Townhouse Apartment,5339759.0,"Manhattan, Greenwich Village","(40.73384, -73.99616)",Entire place,499$,10,0.44,365,4.820977784981356,12.0,2018-12-26
4695,24307110,Sunny Lower East Side Sanctuary,43321.0,"Manhattan, Chinatown","(40.71426, -73.99175)",Entire place,300$,6,0.44,19,4.97116981766653,7.1999999999999975,2018-12-31
4696,15576821,New York City best 5 stars professional rooms.,55948559.0,"Bronx, Pelham Gardens","(40.86663, -73.84139)",Private Room,35$,117,4.66,34,4.178582667613362,140.4,2018-12-18
4697,28259695,D&G Chateau,106667717.0,"Manhattan, Harlem","(40.82761, -73.94192)",Private Room,85$,9,0.9,364,4.386305027815591,10.8,2018-10-29
4698,25290749,Studio-Central Location 5 Min walk to Times Square,17988586.0,"Manhattan, Hell's Kitchen","(40.76235, -73.98759)",Entire place,175$,7,0.52,0,4.3006564682840684,8.4,2018-09-18
4699,5999786,"Central Park- 5 mins. away, Subway on corner(med.)",4714927.0,"Manhattan, East Harlem","(40.79155, -73.94745999999998)",Private Room,80$,70,1.36,102,3.1280147218704144,84.0,2018-12-13
4700,33448765,Cozy Place Right Next to Central Park,251817021.0,"Manhattan, Hell's Kitchen","(40.7667, -73.98692)",Shared room,95$,2,1.3,23,3.505330350557436,2.4,2018-12-15
4701,13476685,"HOTTEST LOCATION! Cozy, convenient and chic.",2091070.0,"Manhattan, Chelsea","(40.7403, -74.0029)",Entire place,165$,14,0.38,10,4.3752771942514785,16.8,2018-02-13
4702,34473196,Bright & Cozy 3BR Apartment in Wall Street,258741560.0,"Manhattan, Financial District","(40.70562, -74.00712)",Entire place,320$,5,3.26,212,3.4412827585698484,6.0,2018-12-26
4703,27157649,SPACIOUS Bedroom with PRIVATE BATHROOM & ROOF,22264156.0,"Brooklyn, Clinton Hill","(40.69456, -73.96439000000002)",Private Room,120$,3,0.63,0,4.302160167751488,3.6,2018-11-24
4704,16162933,Bronx Bed and Breakfast,101289150.0,"Bronx, Castle Hill","(40.82286, -73.84765)",Entire place,86$,86,2.76,171,4.452263519213327,103.2,2018-12-05
4705,21191264,Private bedroom in East Village,81959199.0,"Manhattan, Lower East Side","(40.72269, -73.98862)",Private Room,80$,23,1.1,28,4.583911133777206,27.6,2018-12-27
4706,173072,Cozy Pre-War Harlem Apartment,826192.0,"Manhattan, Harlem","(40.80827, -73.95329)",Shared room,49$,168,4.6,248,3.32427885239393,201.6,2018-12-31
4707,17495819,Charming apartment in Manhattan!,11968765.0,"Manhattan, Washington Heights","(40.85338, -73.93231999999998)",Private Room,85$,71,2.54,60,4.467192746709283,85.2,2018-12-10
4708,22108932,"Cosy private bedroom in Inwood 4 min to train 1,A",142724947.0,"Manhattan, Inwood","(40.87328, -73.91458)",Entire place,70$,7,0.38,156,3.92796531105381,8.4,2018-07-12
4709,32116711,Sunny furnished room in the heart of Bushwick,42519995.0,"Brooklyn, Bushwick","(40.70709, -73.92071)",Private Room,70$,3,0.58,319,3.8492443904747207,3.6,2018-12-04
4710,26737188,Brand New Brooklyn Style Hostel RM3 #1,119669058.0,"Brooklyn, Bedford-Stuyvesant","(40.69414, -73.9556)",Shared room,40$,10,0.93,332,3.661057934588957,12.0,2018-12-10
4711,27835546,"Cute, Cozy Private One-Bed in Crown Heights",143952234.0,"Brooklyn, Crown Heights","(40.67182, -73.94445999999998)",Entire place,100$,5,0.52,0,3.5079190926311914,6.0,2018-11-14
4712,21006212,Sunny and charming Room in Duplex Apt in BedStuy,15873714.0,"Brooklyn, Bedford-Stuyvesant","(40.68808, -73.9413)",Private Room,100$,6,0.28,39,4.120876179117498,7.1999999999999975,2018-04-04
4713,10527142,Beautiful and Cozy Garden Level Brooklyn Townhouse,54282449.0,"Brooklyn, Bedford-Stuyvesant","(40.68449, -73.92773000000003)",Entire place,75$,38,3.79,195,4.054963981917921,45.6,2018-12-20
4714,27262079,Private Apt 2BR/1Bath/Kitchen/Parking in OUR HOME,119826595.0,"Bronx, Mott Haven","(40.81192, -73.91781)",Entire place,132$,44,3.91,103,4.1008818817005,52.8,2018-12-25
4715,20204751,Bright 3 bedroom loft in the heart of soho.,10768801.0,"Manhattan, SoHo","(40.72553, -74.00001999999998)",Entire place,899$,5,0.22,161,3.7830386004580143,6.0,2018-10-26
4716,25252356,"Beautiful well lit studio located in Brooklyn, NY",190784850.0,"Brooklyn, Downtown Brooklyn","(40.69264, -73.98541999999998)",Entire place,150$,11,0.8,8,3.873793701945943,13.2,2018-12-18
4717,23792656,G&G Brooklyn Palace,176001804.0,"Brooklyn, Prospect-Lefferts Gardens","(40.65924, -73.94959)",Entire place,125$,68,4.45,290,3.021043538675153,81.6,2018-12-24
4718,14835065,West Village Apartment near Washington Square Park,77722758.0,"Manhattan, Greenwich Village","(40.73293, -73.99846)",Entire place,200$,4,0.12,0,4.801763378519203,4.8,2017-06-26
4719,32169418,Little Cottage,158407820.0,"Queens, Woodside","(40.75403, -73.90075999999998)",Entire place,98$,15,4.13,337,3.874464951338969,18.0,2018-12-21
4720,1914630,"Comfy, Spacious, Modern, Sweet Home",342599.0,"Brooklyn, Bedford-Stuyvesant","(40.69309000000001, -73.95921)",Private Room,100$,15,0.22,0,4.381198233054011,18.0,2018-02-10
4721,25264902,Sunnyside Gardens Retreat,5024128.0,"Queens, Sunnyside","(40.74689, -73.91651999999998)",Private Room,70$,31,2.4,319,3.7208667071295287,37.2,2018-12-13
4722,9866779,Big bedroom with private bathroom!,50680795.0,"Manhattan, Harlem","(40.82976, -73.94663)",Private Room,30$,1,0.02,0,3.1559243929269303,1.2,2015-06-29
4723,19348689,"1 bedroom, East Village Apt.",7969715.0,"Manhattan, East Village","(40.72884000000001, -73.98517)",Entire place,125$,19,0.88,92,3.8615232972645086,22.8,2018-12-19
4724,2015586,Wonderful bright Brooklyn apt,7127362.0,"Brooklyn, Clinton Hill","(40.6841, -73.96691)",Entire place,130$,9,0.13,0,4.296016634115183,10.8,2015-07-03
4725,3624380,Private bedroom apartment 4B/2,18212433.0,"Manhattan, East Harlem","(40.7942, -73.94136)",Private Room,58$,2,0.04,331,4.642575332167444,2.4,2016-12-29
4726,25047693,Queens Home Close to Major Airports & Manhattan,189356812.0,"Queens, Richmond Hill","(40.68834, -73.82624)",Entire place,89$,29,2.52,313,3.81805223929438,34.8,2018-12-26
4727,1002469,Comfortable Apt near Bloomingdales,5512719.0,"Manhattan, Upper East Side","(40.76249, -73.96054000000002)",Entire place,191$,66,0.94,347,4.54429957512802,79.2,2018-11-22
4728,18242004,Columbia university medical center 1AC line studio,106932244.0,"Manhattan, Washington Heights","(40.84062, -73.94125)",Entire place,51$,4,0.15,0,4.974279647000944,4.8,2016-11-23
4729,13596286,Bright Top-Floor Suite in Park Slope,2768182.0,"Brooklyn, South Slope","(40.66282, -73.98714)",Private Room,99$,10,0.28,36,4.616746166192176,12.0,2018-04-05
4730,34812878,"Beauty, Shared Room Near Central Park 4",262360035.0,"Manhattan, Hell's Kitchen","(40.76586, -73.98721)",Shared room,76$,6,3.46,365,4.823396806998608,7.1999999999999975,2018-12-06
4731,2969427,Artist's Studio in Mansion,1177497.0,"Brooklyn, Clinton Hill","(40.68975, -73.96724)",Private Room,179$,8,0.13,365,4.420278032441111,9.6,2018-04-03
4732,16166989,"Cozy Bedroom in Loft Apartment, W'burg Brooklyn",4936720.0,"Brooklyn, Williamsburg","(40.71545, -73.95406)",Private Room,110$,77,2.51,39,4.123155877836563,92.4,2018-12-07
4733,19439068,Newly Renovated 2BR private basement unit.,69427329.0,"Queens, Elmhurst","(40.739, -73.87609)",Entire place,120$,82,3.31,230,4.989051902733611,98.4,2018-12-30
4734,9684998,Sunny 1 bedroom in Upper East Side,6115134.0,"Manhattan, Upper East Side","(40.77849000000001, -73.95045999999998)",Entire place,112$,13,0.3,0,3.187326243519852,15.6,2018-09-02
4735,5850978,"Huge, central & artsy Park Ave apt!",2843970.0,"Manhattan, Flatiron District","(40.74121, -73.98648)",Entire place,220$,1,0.02,0,4.668083672651923,1.2,2014-12-12
4736,2716929,Room In Duplex Apartment Steps to Prospect Park!,13903103.0,"Brooklyn, South Slope","(40.66481, -73.97807)",Entire place,125$,18,0.29,0,4.351417228109694,21.6,2014-04-09
4737,16237242,Williamsburg Waterfront 2br + 2bath Apartment,3088873.0,"Brooklyn, Williamsburg","(40.72052, -73.96239)",Entire place,149$,9,0.29,0,3.926971877887963,10.8,2016-11-30
4738,34341449,SINGLE ROOM AVAILABLE IN JAMAICA NEAR JFK & LGA,259078758.0,"Queens, Hollis","(40.71606, -73.76777)",Private Room,50$,4,1.76,89,3.8737867056237087,4.8,2018-12-25
4739,29081056,Cozy & Large NYC Private Suite!,48954003.0,"Bronx, Olinville","(40.88453, -73.86273)",Private Room,80$,20,2.2,188,3.2999609747274317,24.0,2018-10-28
4740,21972403,Amazing private room in East Bushwick,101970559.0,"Brooklyn, Bushwick","(40.69398, -73.90719)",Private Room,50$,1,0.15,365,4.74799723540271,1.2,2018-06-18
4741,25278711,Stay in this cozy room in the center of NYC 21B1,190921808.0,"Manhattan, Hell's Kitchen","(40.75541, -73.99502)",Private Room,156$,5,0.4,318,4.67782517319959,6.0,2018-12-01
4742,25870840,Cozy UES apartment by the Central Park,48414103.0,"Manhattan, Upper East Side","(40.7814, -73.95541)",Entire place,120$,2,0.64,0,3.780800386973522,2.4,2018-10-08
4743,8964308,Relaxing Modern Brooklyn Space,2968774.0,"Brooklyn, Crown Heights","(40.66776, -73.957)",Entire place,125$,10,0.22,0,3.0995371245478784,12.0,2015-10-14
4744,12226927,"Quiet, cozy and family friendly",38969372.0,"Brooklyn, Kensington","(40.64528, -73.97621)",Entire place,105$,7,0.18,20,3.611592758103426,8.4,2018-02-20
4745,13306081,Elgant double bed room in Brooklyn.,36579485.0,"Brooklyn, Canarsie","(40.6413, -73.90303)",Private Room,500$,1,0.03,179,4.588568213785466,1.2,2015-12-19
4746,25947865,Ensuite Private Room with Bath @4th FL,62533391.0,"Brooklyn, Borough Park","(40.63591, -74.00717)",Private Room,60$,10,0.82,312,4.4041324380176174,12.0,2018-11-18
4747,19729892,One room in a beautiful two bedroom appartment,4452444.0,"Brooklyn, Williamsburg","(40.71916, -73.94215)",Private Room,70$,14,0.6,0,3.374021820931992,16.8,2018-12-25
4748,12409217,Studio Near Time Square,51501835.0,"Manhattan, Hell's Kitchen","(40.76347, -73.99296)",Entire place,96$,5,0.13,246,3.3142567388632638,6.0,2017-12-05
4749,424889,Sunny and Zen W. Village Studio of Your Own,2076827.0,"Manhattan, West Village","(40.73041, -74.00498)",Entire place,129$,5,0.09,0,4.811415900177181,6.0,2014-11-15
4750,21965948,Room in the heart of Bushwick,50577859.0,"Brooklyn, Bushwick","(40.70424000000001, -73.9199)",Private Room,75$,3,0.48,0,3.1770672766246038,3.6,2018-10-04
4751,3093240,Lovely Guestroom in Brownstone,7136700.0,"Brooklyn, Crown Heights","(40.67104000000001, -73.94561999999998)",Private Room,75$,85,1.41,292,3.7150906963572563,102.0,2018-12-14
4752,30548591,FEMALE SHARED ROOM3 Single Beds Near Subway-3,172369331.0,"Brooklyn, Coney Island","(40.57863, -73.98455)",Shared room,29$,1,0.21,221,4.849964410569389,1.2,2018-08-12
4753,22151022,10mins to LGA /20 to the city /5 min to N train,139867352.0,"Queens, Ditmars Steinway","(40.78021, -73.91015)",Private Room,39$,43,2.28,351,3.158576566291793,51.6,2018-12-18
4754,13477234,Midtown Luxurious 1 bedroom apt.,49939937.0,"Manhattan, Midtown","(40.7531, -73.97158)",Entire place,101$,1,0.03,0,3.28092986386372,1.2,2016-01-01
4755,18929564,Charming Brooklyn Townhouse Close to Subways,6271674.0,"Brooklyn, Crown Heights","(40.66482, -73.95345)",Entire place,125$,2,0.11,0,3.4731140204649287,2.4,2017-06-29
4756,22151092,Comfy New Bedroom near D line Fort Hamilton PKWY,5853457.0,"Brooklyn, Borough Park","(40.64226, -73.99706)",Private Room,56$,12,0.65,333,4.200864007486402,14.4,2018-09-05
4757,1408406,"Beautiful, spacious apartment - with a cute cat!",5761173.0,"Brooklyn, Downtown Brooklyn","(40.69648, -73.98261)",Entire place,162$,11,0.44,0,4.261967808929591,13.2,2018-06-28
4758,25837865,Charming Hamilton Heights Apartment!,17330141.0,"Manhattan, Harlem","(40.82952, -73.94764)",Entire place,105$,33,2.91,45,3.4406763991313154,39.6,2018-12-18
4759,33608666,Beautiful Chelsea Townhouse bedroom,236668588.0,"Manhattan, Chelsea","(40.7461, -74.00329)",Private Room,110$,10,3.49,108,3.4986573396795,12.0,2018-12-05
4760,28306536,Large Room In 3Bed Home w/ Washer/Dryer,1561585.0,"Brooklyn, East Flatbush","(40.65059, -73.94506)",Private Room,90$,1,0.11,179,4.458685135304774,1.2,2018-04-04
4761,19261252,Luxurious Designer brownstone with backyard,5453550.0,"Brooklyn, Clinton Hill","(40.69556, -73.96611)",Entire place,425$,38,1.74,262,4.091196246981835,45.6,2018-12-27
4762,15940328,"Free parking, quiet, 5 stops on N/W  to Manhattan",78619120.0,"Queens, Astoria","(40.77145, -73.93008)",Entire place,100$,78,2.74,201,4.861012016957399,93.6,2019-01-01
4763,28366864,Sunny Astoria Room in Ideal Location!,49487260.0,"Queens, Astoria","(40.77089, -73.93036)",Private Room,100$,3,0.3,0,4.7013640237180505,3.6,2018-04-06
4764,12089692,Ground Floor Apartment in Brooklyn!,268961.0,"Brooklyn, Bedford-Stuyvesant","(40.6805, -73.94612)",Entire place,67$,88,2.22,0,3.976271583923858,105.6,2018-07-28
4765,15552862,Elegant NYC . Walk to Central Park. New clean safe,100113704.0,"Manhattan, Upper East Side","(40.76443, -73.96603)",Entire place,235$,75,2.33,151,3.106823808741695,90.0,2018-12-30
4766,5036659,Relaxing Brooklyn Oasis - Prime Location,25999700.0,"Brooklyn, Crown Heights","(40.67615, -73.95776)",Private Room,50$,43,0.8,313,3.6929928850774623,51.6,2018-12-17
4767,1856261,Private room in Center of Manhattan,9407818.0,"Manhattan, Hell's Kitchen","(40.76254, -73.98711999999998)",Private Room,90$,61,1.04,316,3.048660975329681,73.2,2018-12-20
4768,274743,Charming furnished Studio-Loft,1436404.0,"Manhattan, Upper East Side","(40.77368, -73.95198)",Entire place,110$,1,0.02,275,4.755275496792804,1.2,2014-02-25
4769,35081477,West Village Gem! Like Paris,196890.0,"Manhattan, West Village","(40.72905, -74.00294)",Entire place,165$,2,1.62,21,4.583659155376625,2.4,2018-12-18
4770,2803013,Columbus Circle/Central Park - WIFI,8497788.0,"Manhattan, Hell's Kitchen","(40.7642, -73.99133)",Entire place,189$,1,0.02,0,4.3598338465599324,1.2,2014-03-31
4771,26272163,Gorgeous Bedroom steps from local stores!,197354631.0,"Brooklyn, Williamsburg","(40.71471, -73.94173)",Private Room,67$,3,0.28,19,4.34800871961805,3.6,2018-11-25
4772,5392517,A Spacious Private Peaceful Studio,1509452.0,"Brooklyn, Crown Heights","(40.67494, -73.95841)",Entire place,80$,2,0.04,0,3.0601202531162324,2.4,2015-04-27
4773,20634473,Large and Sunny 2 bedroom close to Central Park,147528441.0,"Manhattan, Upper East Side","(40.77205, -73.95128000000003)",Entire place,225$,3,0.13,0,4.564502317763038,3.6,2018-05-29
